CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1961,67.1
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1961,70.27073170731711
United States,USA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,1961,55.31
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1961,21037000000.0
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1961,20960000000.0
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1961,4.699427480916031
United States,USA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1961,3.75
United States,USA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1961,11.3215648854962
United States,USA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1961,2.8864503816793903
United States,USA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1961,3.3969465648855
United States,USA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1961,2.0181297709923705
United States,USA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1961,24.3463740458015
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1961,3.0200381679389303
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1961,70.9541984732824
United States,USA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1961,15952200000.0
United States,USA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1961,15738600000.0
United States,USA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1961,5.74256922470868
United States,USA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1961,3.62166901757463
United States,USA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1961,14.7408282820581
United States,USA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1961,1.00390123645051
United States,USA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1961,2.27593305630742
United States,USA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1961,3.5009467169888
United States,USA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1961,25.6642903434867
United States,USA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1961,1.7600040664353898
United States,USA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1961,68.5931404318046
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1961,6.5665187289188705
United States,USA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1961,126.591
United States,USA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1961,226.66
United States,USA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1961,25.4
United States,USA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1961,29.5
United States,USA,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,1961,-1737821117.4154198
United States,USA,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,1961,-4206697472.0
United States,USA,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,1961,-4206697472.0
United States,USA,Net income from abroad (constant LCU),NY.GSR.NFCY.KN,1961,-12914664858.9538
United States,USA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1961,-3500000000.0
United States,USA,Net income from abroad (current US$),NY.GSR.NFCY.CD,1961,-3500000000.0
United States,USA,Number of infant deaths,SH.DTH.IMRT,1961,109804.0
United States,USA,Number of under-five deaths,SH.DTH.MORT,1961,127437.0
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1961,1.0
United States,USA,"Patent applications, nonresidents",IP.PAT.NRES,1961,17061.0
United States,USA,"Patent applications, residents",IP.PAT.RESD,1961,66335.0
United States,USA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1961,0.20515429699441898
United States,USA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1961,9.230812835290509
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,1961,20.0558797068663
United States,USA,Population growth (annual %),SP.POP.GROW,1961,1.6577300373895298
United States,USA,Population in largest city,EN.URB.LCTY,1961,14360388.0
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1961,11.108298614714197
United States,USA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1961,71357652.0
United States,USA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1961,38.8465695107545
United States,USA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1961,30.911049206197802
United States,USA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1961,59.858137958511705
United States,USA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1961,50.437271412003405
United States,USA,"Population, total",SP.POP.TOTL,1961,183691000.0
United States,USA,Real interest rate (%),FR.INR.RINR,1961,3.10788487484442
United States,USA,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,1961,2.1241666666666696
United States,USA,Rural population,SP.RUR.TOTL,1961,54414785.0
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,1961,29.623
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1961,0.37976792291879496
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,1961,9629090.0
United States,USA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1961,78.39786
United States,USA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1961,64.00235
United States,USA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1961,18825529998.3101
United States,USA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1961,1805899998.3101
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,1961,8.929522456950119
United States,USA,"Trademark applications, total",IP.TMK.TOTL,1961,23782.0
United States,USA,Urban population,SP.URB.TOTL,1961,129276215.0
United States,USA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1961,70.377
United States,USA,Urban population growth (annual %),SP.URB.GROW,1961,2.20057087771013
United States,USA,Wholesale price index (2010 = 100),FP.WPI.TOTL,1961,17.093986861278697
CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1962,80.482
United States,USA,Age dependency ratio (% of working-age population),SP.POP.DPND,1962,67.1347675992762
United States,USA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1962,15.5642573765381
United States,USA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1962,51.5705102227382
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1962,48.47613702865829
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,1962,4439910.0
United States,USA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1962,4730000.0
United States,USA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1962,267.08828594822
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1962,6.243386480045579
United States,USA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1962,10.2596413782073
United States,USA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1962,1.43006193185308
United States,USA,Arable land (% of land area),AG.LND.ARBL.ZS,1962,19.3357106046975
United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1962,0.949377606707481
United States,USA,Arable land (hectares),AG.LND.ARBL.HA,1962,177095000.0
United States,USA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1962,5725000000.0
United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1962,264000000.0
United States,USA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1962,715.0
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1962,22.4
United States,USA,Cereal production (metric tons),AG.PRD.CREL.MT,1962,162455780.0
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1962,2683.09
United States,USA,Changes in inventories (current LCU),NE.GDI.STKB.CN,1962,6100000000.0
United States,USA,Changes in inventories (current US$),NE.GDI.STKB.CD,1962,6100000000.0
United States,USA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1962,0.983873045849201
United States,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,1962,2987207.873
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1962,16.0139374979897
United States,USA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1962,28.3477766150908
United States,USA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1962,22.6606548582834
United States,USA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1962,676920.866
United States,USA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1962,44.718696715888
United States,USA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1962,1335840.429
United States,USA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1962,25.9369507573833
United States,USA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1962,1.80938931840579
United States,USA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,1962,19.8179435340492
United States,USA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1962,30.8506185100028
United States,USA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1962,921572.105
United States,USA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,1962,24.088278421770898
United States,USA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1962,2.77317484315724
United States,USA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1962,2.9601446789873
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,1962,13.8711951358863
United States,USA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,1962,43.98
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1962,9.5
United States,USA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1962,1.0
United States,USA,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1962,0.0
United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1962,4433.60602129325
United States,USA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1962,8.57664960244946
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1962,53.2502024255671
United States,USA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1962,18.8808852744802
United States,USA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1962,21.777893800689398
United States,USA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1962,0.268683990460557
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1962,5.79954780561836
United States,USA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1962,80.8276440318748
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1962,0.0227867031843865
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1962,206000000.0
United States,USA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1962,5.82595283059258
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1962,5774.58631485274
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1962,4.8091224590976696
United States,USA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1962,29100000000.0
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1962,29100000000.0
United States,USA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1962,0.677573954718228
United States,USA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1962,4100000000.0
United States,USA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1962,4100000000.0
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1962,3.461
United States,USA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1962,461400000000.0
United States,USA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1962,461400000000.0
United States,USA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,1962,76.251859196827
United States,USA,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1962,461400000000.0
United States,USA,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1962,461400000000.0
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1962,20.684597720480603
United States,USA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,1962,23.552941225205103
United States,USA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,1962,45.95
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1962,95.6055139735254
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1962,3.7518382254236604
United States,USA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1962,11.254096623536501
United States,USA,GDP (constant LCU),NY.GDP.MKTP.KN,1962,3340947584960.44
United States,USA,GDP (current LCU),NY.GDP.MKTP.CN,1962,605100000000.0
United States,USA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1962,3036172080943.31
United States,USA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1962,605100000000.0
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1962,18.1116280519907
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.099999999999991
United States,USA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1962,16276.4266848755
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1962,17910.278790168402
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1962,3243.8430775498805
